created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2025-04-14T19:17:27+02:00,751,23.57,44.09,0.7710059,0.7527027,2025-04-14 18:17:26,,,,
2025-04-14T19:17:49+02:00,752,23.58,44.11,0.7715976,0.7475676,2025-04-14 18:17:48,,,,
2025-04-14T19:18:11+02:00,753,23.59,44.12,0.7775148,0.7478378,2025-04-14 18:18:10,,,,
2025-04-14T19:18:32+02:00,754,23.60,44.13,0.7798817,0.7483784,2025-04-14 18:18:31,,,,
2025-04-14T19:18:54+02:00,755,23.60,44.11,0.7715976,0.7489189,2025-04-14 18:18:53,,,,
2025-04-14T19:19:17+02:00,756,23.59,44.11,0.7781065,0.7478378,2025-04-14 18:19:15,,,,
2025-04-14T19:19:38+02:00,757,23.59,44.10,0.7704142,0.7440541,2025-04-14 18:19:37,,,,
2025-04-14T19:20:00+02:00,758,23.56,44.09,0.7757397,0.7456757,2025-04-14 18:19:59,,,,
2025-04-14T19:20:22+02:00,759,23.56,44.09,0.7739645,0.7432432,2025-04-14 18:20:21,,,,
2025-04-14T19:20:44+02:00,760,23.57,44.09,0.7804733,0.7418919,2025-04-14 18:20:43,,,,
2025-04-14T19:21:05+02:00,761,23.56,44.10,0.7763314,0.741081,2025-04-14 18:21:04,,,,
2025-04-14T19:21:27+02:00,762,23.56,44.09,0.7733727,0.7402702,2025-04-14 18:21:26,,,,
2025-04-14T19:21:49+02:00,763,23.56,44.09,0.7757397,0.7413514,2025-04-14 18:21:48,,,,
2025-04-14T19:22:11+02:00,764,23.55,44.09,0.7798817,0.7402702,2025-04-14 18:22:10,,,,
2025-04-14T19:22:32+02:00,765,23.55,44.08,0.7769231,0.7386487,2025-04-14 18:22:31,,,,
2025-04-14T19:22:54+02:00,766,23.54,44.08,0.7798817,0.7356757,2025-04-14 18:22:53,,,,
2025-04-14T19:23:16+02:00,767,23.54,44.08,0.7786982,0.7364865,2025-04-14 18:23:15,,,,
2025-04-14T19:23:38+02:00,768,23.53,44.07,0.7804733,0.7370271,2025-04-14 18:23:37,,,,
2025-04-14T19:24:00+02:00,769,23.54,44.08,0.7704142,0.7367568,2025-04-14 18:23:59,,,,
2025-04-14T19:24:21+02:00,770,23.54,44.08,0.7710059,0.7337838,2025-04-14 18:24:20,,,,
2025-04-14T19:24:43+02:00,771,23.53,44.07,0.7769231,0.7335135,2025-04-14 18:24:42,,,,
2025-04-14T19:25:05+02:00,772,23.53,44.07,0.7704142,0.7351351,2025-04-14 18:25:04,,,,
2025-04-14T19:25:26+02:00,773,23.52,44.06,0.7698225,0.7305405,2025-04-14 18:25:25,,,,
2025-04-14T19:25:48+02:00,774,23.52,44.07,0.7781065,0.7310811,2025-04-14 18:25:47,,,,
2025-04-14T19:26:10+02:00,775,23.53,44.06,0.7704142,0.7283783,2025-04-14 18:26:09,,,,
2025-04-14T19:26:32+02:00,776,23.53,44.06,0.7721894,0.73,2025-04-14 18:26:31,,,,
2025-04-14T19:26:54+02:00,777,23.53,44.06,0.7810651,0.7281081,2025-04-14 18:26:52,,,,
2025-04-14T19:27:15+02:00,778,23.52,44.06,0.7727811,0.7291892,2025-04-14 18:27:14,,,,
2025-04-14T19:27:37+02:00,779,23.54,44.07,0.7798817,0.7243243,2025-04-14 18:27:36,,,,
2025-04-14T19:27:59+02:00,780,23.53,44.06,0.7798817,0.7235135,2025-04-14 18:27:58,,,,
2025-04-14T19:28:21+02:00,781,23.52,44.06,0.7739645,0.722973,2025-04-14 18:28:20,,,,
2025-04-14T19:28:42+02:00,782,23.52,44.06,0.7704142,0.7235135,2025-04-14 18:28:41,,,,
2025-04-14T19:29:04+02:00,783,23.52,44.06,0.7662722,0.7208108,2025-04-14 18:29:03,,,,
2025-04-14T19:29:26+02:00,784,23.52,44.06,0.7704142,0.7186487,2025-04-14 18:29:25,,,,
2025-04-14T19:29:48+02:00,785,23.52,44.06,0.7798817,0.7191892,2025-04-14 18:29:46,,,,
2025-04-14T19:30:09+02:00,786,23.53,44.07,0.7668639,0.7145946,2025-04-14 18:30:08,,,,
2025-04-14T19:30:31+02:00,787,23.52,44.06,0.7710059,0.7137838,2025-04-14 18:30:30,,,,
2025-04-14T19:30:53+02:00,788,23.51,44.05,0.7733727,0.7132432,2025-04-14 18:30:52,,,,
2025-04-14T19:31:15+02:00,789,23.51,44.06,0.7775148,0.7143243,2025-04-14 18:31:14,,,,
2025-04-14T19:31:36+02:00,790,23.52,44.05,0.7769231,0.7102703,2025-04-14 18:31:35,,,,
2025-04-14T19:31:58+02:00,791,23.52,44.05,0.7757397,0.7110811,2025-04-14 18:31:57,,,,
2025-04-14T19:32:20+02:00,792,23.50,44.05,0.7715976,0.7072973,2025-04-14 18:32:19,,,,
2025-04-14T19:32:42+02:00,793,23.50,44.04,0.7715976,0.71,2025-04-14 18:32:41,,,,
2025-04-14T19:33:04+02:00,794,23.50,44.04,0.7786982,0.7086486,2025-04-14 18:33:02,,,,
2025-04-14T19:33:25+02:00,795,23.49,44.05,0.77929,0.7024324,2025-04-14 18:33:24,,,,
2025-04-14T19:33:47+02:00,796,23.50,44.04,0.7798817,0.7035135,2025-04-14 18:33:46,,,,
2025-04-14T19:34:09+02:00,797,23.49,44.05,0.7698225,0.7002703,2025-04-14 18:34:08,,,,
2025-04-14T19:34:31+02:00,798,23.51,44.04,0.7745562,0.6978378,2025-04-14 18:34:29,,,,
2025-04-14T19:34:52+02:00,799,23.51,44.05,0.77929,0.697027,2025-04-14 18:34:51,,,,
2025-04-14T19:35:14+02:00,800,23.50,44.04,0.7704142,0.6943243,2025-04-14 18:35:13,,,,
2025-04-14T19:35:36+02:00,801,23.51,44.04,0.7745562,0.6964865,2025-04-14 18:35:35,,,,
2025-04-14T19:35:58+02:00,802,23.49,44.04,0.7721894,0.6929729,2025-04-14 18:35:57,,,,
2025-04-14T19:36:20+02:00,803,23.49,44.05,0.7798817,0.6913514,2025-04-14 18:36:19,,,,
2025-04-14T19:36:41+02:00,804,23.49,44.04,0.7704142,0.6929729,2025-04-14 18:36:40,,,,
2025-04-14T19:37:03+02:00,805,23.49,44.04,0.7769231,0.6916216,2025-04-14 18:37:02,,,,
2025-04-14T19:37:25+02:00,806,23.51,44.03,0.77929,0.6897297,2025-04-14 18:37:24,,,,
2025-04-14T19:37:47+02:00,807,23.49,44.03,0.7786982,0.6843243,2025-04-14 18:37:45,,,,
2025-04-14T19:38:09+02:00,808,23.49,44.03,0.7786982,0.6864865,2025-04-14 18:38:07,,,,
2025-04-14T19:38:31+02:00,809,23.49,44.03,0.7704142,0.6856757,2025-04-14 18:38:29,,,,
2025-04-14T19:38:53+02:00,810,23.47,44.03,0.7816568,0.6802702,2025-04-14 18:38:51,,,,
2025-04-14T19:39:14+02:00,811,23.47,44.03,0.7721894,0.6832432,2025-04-14 18:39:13,,,,
2025-04-14T19:39:36+02:00,812,23.47,44.02,0.7692308,0.677027,2025-04-14 18:39:35,,,,
2025-04-14T19:39:58+02:00,813,23.47,44.02,0.7704142,0.6791892,2025-04-14 18:39:57,,,,
2025-04-14T19:40:19+02:00,814,23.47,44.02,0.7745562,0.6754054,2025-04-14 18:40:18,,,,
2025-04-14T19:40:41+02:00,815,23.46,44.03,0.7786982,0.672973,2025-04-14 18:40:40,,,,
2025-04-14T19:41:03+02:00,816,23.46,44.01,0.7733727,0.6751351,2025-04-14 18:41:02,,,,
2025-04-14T19:41:24+02:00,817,23.45,44.01,0.7692308,0.6710811,2025-04-14 18:41:24,,,,
2025-04-14T19:41:46+02:00,818,23.45,44.00,0.7798817,0.6667567,2025-04-14 18:41:45,,,,
2025-04-14T19:42:08+02:00,819,23.44,44.00,0.7763314,0.6651351,2025-04-14 18:42:07,,,,
2025-04-14T19:42:30+02:00,820,23.44,44.00,0.7733727,0.667027,2025-04-14 18:42:29,,,,
2025-04-14T19:42:51+02:00,821,23.45,44.00,0.7798817,0.6627027,2025-04-14 18:42:50,,,,
2025-04-14T19:43:14+02:00,822,23.44,44.01,0.7781065,0.66,2025-04-14 18:43:12,,,,
2025-04-14T19:43:36+02:00,823,23.44,43.99,0.7798817,0.6613513,2025-04-14 18:43:35,,,,
2025-04-14T19:43:58+02:00,824,23.43,44.00,0.7739645,0.657027,2025-04-14 18:43:57,,,,
2025-04-14T19:44:19+02:00,825,23.44,44.00,0.7751479,0.6578378,2025-04-14 18:44:18,,,,
2025-04-14T19:44:41+02:00,826,23.44,44.00,0.7704142,0.657027,2025-04-14 18:44:40,,,,
2025-04-14T19:45:03+02:00,827,23.43,44.00,0.7692308,0.6554054,2025-04-14 18:45:02,,,,
2025-04-14T19:45:25+02:00,828,23.43,43.99,0.7704142,0.6497297,2025-04-14 18:45:24,,,,
2025-04-14T19:45:47+02:00,829,23.43,44.00,0.7786982,0.6502703,2025-04-14 18:45:46,,,,
2025-04-14T19:46:09+02:00,830,23.42,43.99,0.7698225,0.6497297,2025-04-14 18:46:07,,,,
2025-04-14T19:46:30+02:00,831,23.42,43.99,0.7786982,0.6454054,2025-04-14 18:46:29,,,,
2025-04-14T19:46:52+02:00,832,23.42,44.00,0.7710059,0.6424325,2025-04-14 18:46:51,,,,
2025-04-14T19:47:14+02:00,833,23.42,43.99,0.7710059,0.6402703,2025-04-14 18:47:13,,,,
2025-04-14T19:47:36+02:00,834,23.41,43.98,0.7757397,0.6397297,2025-04-14 18:47:34,,,,
2025-04-14T19:47:57+02:00,835,23.40,43.99,0.7781065,0.64,2025-04-14 18:47:56,,,,
2025-04-14T19:48:19+02:00,836,23.41,43.99,0.7763314,0.6367568,2025-04-14 18:48:18,,,,
2025-04-14T19:48:41+02:00,837,23.41,43.98,0.7704142,0.6313514,2025-04-14 18:48:40,,,,
2025-04-14T19:49:03+02:00,838,23.41,43.98,0.7769231,0.6321621,2025-04-14 18:49:01,,,,
2025-04-14T19:49:24+02:00,839,23.40,43.98,0.7786982,0.6308108,2025-04-14 18:49:23,,,,
2025-04-14T19:49:46+02:00,840,23.37,43.94,0.7769231,0.6281081,2025-04-14 18:49:45,,,,
2025-04-14T19:50:08+02:00,841,23.35,43.94,0.7775148,0.6256757,2025-04-14 18:50:07,,,,
2025-04-14T19:50:29+02:00,842,23.32,43.92,0.7804733,0.622973,2025-04-14 18:50:28,,,,
2025-04-14T19:50:51+02:00,843,23.28,43.90,0.7704142,0.6164865,2025-04-14 18:50:50,,,,
2025-04-14T19:51:13+02:00,844,23.31,43.90,0.7769231,0.6105406,2025-04-14 18:51:12,,,,
2025-04-14T19:51:35+02:00,845,23.35,43.93,0.7786982,0.6105406,2025-04-14 18:51:34,,,,
2025-04-14T19:51:57+02:00,846,23.36,43.95,0.7763314,0.6105406,2025-04-14 18:51:55,,,,
2025-04-14T19:52:18+02:00,847,23.38,43.96,0.7704142,0.6062162,2025-04-14 18:52:17,,,,
2025-04-14T19:52:40+02:00,848,23.40,43.97,0.7798817,0.604054,2025-04-14 18:52:39,,,,
2025-04-14T19:53:02+02:00,849,23.42,44.00,0.77929,0.6051352,2025-04-14 18:53:01,,,,
2025-04-14T19:53:24+02:00,850,23.47,44.03,0.7786982,0.6032433,2025-04-14 18:53:22,,,,
2025-04-14T19:53:46+02:00,851,23.49,44.03,0.7704142,0.5978379,2025-04-14 18:53:45,,,,
2025-04-14T19:54:08+02:00,852,23.47,44.03,0.7763314,0.5951352,2025-04-14 18:54:06,,,,
2025-04-14T19:54:29+02:00,853,23.46,44.02,0.7739645,0.597027,2025-04-14 18:54:28,,,,
2025-04-14T19:54:51+02:00,854,23.54,44.08,0.7668639,0.594054,2025-04-14 18:54:50,,,,
2025-04-14T19:55:13+02:00,855,23.58,44.10,0.7733727,0.5878378,2025-04-14 18:55:12,,,,
2025-04-14T19:55:35+02:00,856,23.66,44.16,0.77929,0.5845946,2025-04-14 18:55:34,,,,
2025-04-14T19:55:57+02:00,857,23.69,44.19,0.7763314,0.585946,2025-04-14 18:55:56,,,,
2025-04-14T19:56:19+02:00,858,23.74,44.22,0.7786982,0.5791892,2025-04-14 18:56:17,,,,
2025-04-14T19:56:41+02:00,859,23.80,44.27,0.7704142,0.5778378,2025-04-14 18:56:39,,,,
2025-04-14T19:57:03+02:00,860,23.83,44.28,0.7674556,0.577027,2025-04-14 18:57:01,,,,
2025-04-14T19:57:24+02:00,861,23.83,44.28,0.7674556,0.5754054,2025-04-14 18:57:23,,,,
2025-04-14T19:57:46+02:00,862,23.88,44.32,0.7769231,0.5681081,2025-04-14 18:57:45,,,,
2025-04-14T19:58:08+02:00,863,23.91,44.34,0.7715976,0.5694594,2025-04-14 18:58:07,,,,
2025-04-14T19:58:30+02:00,864,23.92,44.35,0.7668639,0.5618919,2025-04-14 18:58:29,,,,
2025-04-14T19:58:52+02:00,865,23.91,44.34,0.7769231,0.5632433,2025-04-14 18:58:50,,,,
2025-04-14T19:59:13+02:00,866,23.92,44.35,0.7745562,0.56,2025-04-14 18:59:12,,,,
2025-04-14T19:59:35+02:00,867,23.95,44.37,0.7763314,0.552973,2025-04-14 18:59:34,,,,
2025-04-14T19:59:57+02:00,868,24.02,44.42,0.7698225,0.55,2025-04-14 18:59:56,,,,
2025-04-14T20:00:19+02:00,869,24.08,44.46,0.7757397,0.5497297,2025-04-14 19:00:18,,,,
2025-04-14T20:00:40+02:00,870,24.13,44.50,0.7757397,0.5459459,2025-04-14 19:00:39,,,,
2025-04-14T20:01:03+02:00,871,24.18,44.53,0.7775148,0.54,2025-04-14 19:01:01,,,,
2025-04-14T20:01:24+02:00,872,24.18,44.54,0.7769231,0.5375676,2025-04-14 19:01:23,,,,
2025-04-14T20:01:46+02:00,873,24.21,44.54,0.7775148,0.5335135,2025-04-14 19:01:45,,,,
2025-04-14T20:02:08+02:00,874,24.21,44.55,0.7757397,0.5356757,2025-04-14 19:02:07,,,,
2025-04-14T20:02:30+02:00,875,24.20,44.55,0.7674556,0.5275676,2025-04-14 19:02:29,,,,
2025-04-14T20:02:52+02:00,876,24.20,44.54,0.7769231,0.5235135,2025-04-14 19:02:50,,,,
2025-04-14T20:03:13+02:00,877,24.28,44.61,0.7674556,0.5197297,2025-04-14 19:03:12,,,,
2025-04-14T20:03:35+02:00,878,24.32,44.64,0.7692308,0.5172973,2025-04-14 19:03:34,,,,
2025-04-14T20:03:57+02:00,879,24.34,44.64,0.7704142,0.5127027,2025-04-14 19:03:56,,,,
2025-04-14T20:04:18+02:00,880,24.35,44.64,0.7763314,0.5143243,2025-04-14 19:04:17,,,,
2025-04-14T20:04:41+02:00,881,24.35,44.66,0.7781065,0.5062162,2025-04-14 19:04:39,,,,
2025-04-14T20:05:02+02:00,882,24.36,44.66,0.7733727,0.5064865,2025-04-14 19:05:01,,,,
2025-04-14T20:05:24+02:00,883,24.39,44.68,0.7757397,0.4981081,2025-04-14 19:05:23,,,,
2025-04-14T20:05:46+02:00,884,24.40,44.69,0.77929,0.494054,2025-04-14 19:05:45,,,,
2025-04-14T20:06:08+02:00,885,24.42,44.70,0.7739645,0.4908108,2025-04-14 19:06:07,,,,
2025-04-14T20:06:29+02:00,886,24.41,44.70,0.7674556,0.487027,2025-04-14 19:06:28,,,,
2025-04-14T20:06:51+02:00,887,24.45,44.71,0.7763314,0.4878378,2025-04-14 19:06:50,,,,
2025-04-14T20:07:13+02:00,888,24.45,44.72,0.7674556,0.4851351,2025-04-14 19:07:12,,,,
2025-04-14T20:07:35+02:00,889,24.45,44.72,0.7763314,0.4767568,2025-04-14 19:07:34,,,,
2025-04-14T20:07:57+02:00,890,24.45,44.71,0.7781065,0.4751351,2025-04-14 19:07:55,,,,
2025-04-14T20:08:18+02:00,891,24.45,44.72,0.7698225,0.4662162,2025-04-14 19:08:17,,,,
2025-04-14T20:08:40+02:00,892,24.44,44.71,0.7721894,0.4621622,2025-04-14 19:08:39,,,,
2025-04-14T20:09:02+02:00,893,24.45,44.71,0.7763314,0.4635135,2025-04-14 19:09:01,,,,
2025-04-14T20:09:24+02:00,894,24.44,44.71,0.7674556,0.458919,2025-04-14 19:09:22,,,,
2025-04-14T20:09:45+02:00,895,24.46,44.73,0.7757397,0.4559459,2025-04-14 19:09:44,,,,
2025-04-14T20:10:07+02:00,896,24.47,44.74,0.7745562,0.4467567,2025-04-14 19:10:06,,,,
2025-04-14T20:10:29+02:00,897,24.45,44.72,0.77929,0.447027,2025-04-14 19:10:28,,,,
2025-04-14T20:10:51+02:00,898,24.47,44.74,0.7733727,0.4421621,2025-04-14 19:10:49,,,,
2025-04-14T20:11:12+02:00,899,24.46,44.74,0.7704142,0.4367568,2025-04-14 19:11:11,,,,
2025-04-14T20:11:34+02:00,900,24.45,44.72,0.7769231,0.4343243,2025-04-14 19:11:33,,,,
2025-04-14T20:11:56+02:00,901,24.43,44.70,0.7798817,0.4248649,2025-04-14 19:11:55,,,,
2025-04-14T20:12:18+02:00,902,24.45,44.72,0.7715976,0.4254054,2025-04-14 19:12:17,,,,
2025-04-14T20:12:39+02:00,903,24.40,44.67,0.7769231,0.4191892,2025-04-14 19:12:38,,,,
2025-04-14T20:13:01+02:00,904,24.44,44.71,0.7715976,0.4113513,2025-04-14 19:13:00,,,,
2025-04-14T20:13:23+02:00,905,24.48,44.74,0.7692308,0.4121622,2025-04-14 19:13:22,,,,
2025-04-14T20:13:45+02:00,906,24.49,44.76,0.7727811,0.4027027,2025-04-14 19:13:44,,,,
2025-04-14T20:14:07+02:00,907,24.51,44.77,0.7704142,0.4037838,2025-04-14 19:14:05,,,,
2025-04-14T20:14:28+02:00,908,24.54,44.78,0.7739645,0.3948648,2025-04-14 19:14:27,,,,
2025-04-14T20:14:50+02:00,909,24.51,44.77,0.7769231,0.3889189,2025-04-14 19:14:49,,,,
2025-04-14T20:15:12+02:00,910,24.54,44.79,0.7721894,0.3843243,2025-04-14 19:15:11,,,,
2025-04-14T20:15:34+02:00,911,24.53,44.79,0.7704142,0.382973,2025-04-14 19:15:32,,,,
2025-04-14T20:15:56+02:00,912,24.55,44.79,0.7763314,0.3775676,2025-04-14 19:15:54,,,,
2025-04-14T20:16:17+02:00,913,24.53,44.79,0.7704142,0.3694594,2025-04-14 19:16:16,,,,
2025-04-14T20:16:39+02:00,914,24.56,44.80,0.7662722,0.3705405,2025-04-14 19:16:38,,,,
2025-04-14T20:17:01+02:00,915,24.56,44.80,0.7769231,0.3627027,2025-04-14 19:17:00,,,,
2025-04-14T20:17:23+02:00,916,24.57,44.81,0.7745562,0.3591892,2025-04-14 19:17:22,,,,
2025-04-14T20:17:45+02:00,917,24.55,44.80,0.768639,0.3508108,2025-04-14 19:17:43,,,,
2025-04-14T20:18:06+02:00,918,24.55,44.79,0.7692308,0.3467567,2025-04-14 19:18:05,,,,
2025-04-14T20:18:28+02:00,919,24.55,44.79,0.7704142,0.3472973,2025-04-14 19:18:27,,,,
2025-04-14T20:18:50+02:00,920,24.54,44.80,0.7692308,0.3337838,2025-04-14 19:18:49,,,,
2025-04-14T20:19:11+02:00,921,24.51,44.77,0.7633136,0.3305405,2025-04-14 19:19:10,,,,
2025-04-14T20:19:33+02:00,922,24.49,44.76,0.7733727,0.327027,2025-04-14 19:19:32,,,,
2025-04-14T20:19:55+02:00,923,24.46,44.73,0.7757397,0.3267567,2025-04-14 19:19:54,,,,
2025-04-14T20:20:17+02:00,924,24.43,44.71,0.7733727,0.3213513,2025-04-14 19:20:16,,,,
2025-04-14T20:20:38+02:00,925,24.45,44.72,0.7704142,0.3118919,2025-04-14 19:20:37,,,,
2025-04-14T20:21:01+02:00,926,24.46,44.72,0.7698225,0.3121622,2025-04-14 19:20:59,,,,
2025-04-14T20:21:22+02:00,927,24.43,44.70,0.7781065,0.3021622,2025-04-14 19:21:21,,,,
2025-04-14T20:21:44+02:00,928,24.40,44.69,0.7757397,0.3013513,2025-04-14 19:21:43,,,,
2025-04-14T20:22:06+02:00,929,24.44,44.71,0.7781065,0.2927027,2025-04-14 19:22:05,,,,
2025-04-14T20:22:28+02:00,930,24.44,44.71,0.7698225,0.2908108,2025-04-14 19:22:27,,,,
2025-04-14T20:22:50+02:00,931,24.43,44.69,0.7662722,0.2837838,2025-04-14 19:22:49,,,,
2025-04-14T20:23:11+02:00,932,24.46,44.73,0.7662722,0.2751351,2025-04-14 19:23:10,,,,
2025-04-14T20:23:33+02:00,933,24.45,44.73,0.7739645,0.2748649,2025-04-14 19:23:32,,,,
2025-04-14T20:23:55+02:00,934,24.50,44.77,0.7698225,0.2683784,2025-04-14 19:23:54,,,,
2025-04-14T20:24:17+02:00,935,24.49,44.76,0.7739645,0.2640541,2025-04-14 19:24:16,,,,
2025-04-14T20:24:39+02:00,936,24.42,44.70,0.7733727,0.2518919,2025-04-14 19:24:37,,,,
2025-04-14T20:25:01+02:00,937,24.50,44.77,0.7721894,0.2483784,2025-04-14 19:24:59,,,,
2025-04-14T20:25:24+02:00,938,24.56,44.80,0.7704142,0.2418919,2025-04-14 19:25:22,,,,
2025-04-14T20:25:46+02:00,939,24.60,44.83,0.7757397,0.2354054,2025-04-14 19:25:45,,,,
2025-04-14T20:26:07+02:00,940,24.61,44.84,0.7763314,0.2313514,2025-04-14 19:26:06,,,,
2025-04-14T20:26:29+02:00,941,24.61,44.84,0.768639,0.2278378,2025-04-14 19:26:28,,,,
2025-04-14T20:26:51+02:00,942,24.65,44.85,0.7710059,0.22,2025-04-14 19:26:50,,,,
2025-04-14T20:27:13+02:00,943,24.63,44.86,0.7763314,0.2154054,2025-04-14 19:27:11,,,,
2025-04-14T20:27:34+02:00,944,24.69,44.89,0.7757397,0.2108108,2025-04-14 19:27:33,,,,
2025-04-14T20:27:56+02:00,945,24.68,44.89,0.7662722,0.2056757,2025-04-14 19:27:55,,,,
2025-04-14T20:28:19+02:00,946,24.69,44.88,0.7769231,0.2083784,2025-04-14 19:28:17,,,,
2025-04-14T20:28:41+02:00,947,24.66,44.89,0.7704142,0.2,2025-04-14 19:28:40,,,,
2025-04-14T20:29:03+02:00,948,24.70,44.88,0.7721894,0.1894595,2025-04-14 19:29:02,,,,
2025-04-14T20:29:25+02:00,949,24.72,44.91,0.7680473,0.1913514,2025-04-14 19:29:24,,,,
2025-04-14T20:29:47+02:00,950,24.74,44.93,0.764497,0.1843243,2025-04-14 19:29:46,,,,
2025-04-14T20:30:09+02:00,951,24.69,44.90,0.7680473,0.1740541,2025-04-14 19:30:08,,,,
2025-04-14T20:30:31+02:00,952,24.70,44.90,0.764497,0.1748649,2025-04-14 19:30:29,,,,
2025-04-14T20:30:52+02:00,953,24.70,44.89,0.7757397,0.1645946,2025-04-14 19:30:51,,,,
2025-04-14T20:31:14+02:00,954,24.63,44.85,0.7721894,0.1602703,2025-04-14 19:31:13,,,,
2025-04-14T20:31:36+02:00,955,24.62,44.84,0.7704142,0.1540541,2025-04-14 19:31:35,,,,
2025-04-14T20:31:57+02:00,956,24.57,44.80,0.7763314,0.1527027,2025-04-14 19:31:56,,,,
2025-04-14T20:32:19+02:00,957,24.50,44.76,0.7757397,0.1448649,2025-04-14 19:32:18,,,,
2025-04-14T20:32:41+02:00,958,24.53,44.78,0.7745562,0.1481081,2025-04-14 19:32:40,,,,
2025-04-14T20:33:03+02:00,959,24.60,44.82,0.7763314,0.1389189,2025-04-14 19:33:02,,,,
2025-04-14T20:33:26+02:00,960,24.56,44.80,0.7739645,0.1318919,2025-04-14 19:33:24,,,,
2025-04-14T20:33:49+02:00,961,24.59,44.80,0.7727811,0.1332433,2025-04-14 19:33:47,,,,
2025-04-14T20:34:11+02:00,962,24.69,44.89,0.7704142,0.1240541,2025-04-14 19:34:10,,,,
2025-04-14T20:34:33+02:00,963,24.75,44.94,0.7757397,0.122973,2025-04-14 19:34:32,,,,
2025-04-14T20:34:55+02:00,964,24.82,44.98,0.7698225,0.1135135,2025-04-14 19:34:53,,,,
2025-04-14T20:35:16+02:00,965,24.82,44.98,0.7704142,0.1091892,2025-04-14 19:35:15,,,,
2025-04-14T20:35:38+02:00,966,24.84,45.00,0.7721894,0.1075676,2025-04-14 19:35:37,,,,
2025-04-14T20:36:00+02:00,967,24.82,44.98,0.7704142,0.1005405,2025-04-14 19:35:59,,,,
2025-04-14T20:36:22+02:00,968,24.84,44.99,0.7739645,0.1008108,2025-04-14 19:36:20,,,,
2025-04-14T20:36:43+02:00,969,24.83,44.97,0.7721894,0.09972973,2025-04-14 19:36:42,,,,
2025-04-14T20:37:05+02:00,970,24.82,44.97,0.7757397,0.09324324,2025-04-14 19:37:04,,,,
2025-04-14T20:37:27+02:00,971,24.77,44.94,0.7775148,0.08324325,2025-04-14 19:37:26,,,,
2025-04-14T20:37:49+02:00,972,24.74,44.93,0.7769231,0.08378378,2025-04-14 19:37:48,,,,
2025-04-14T20:38:11+02:00,973,24.71,44.90,0.7745562,0.07486486,2025-04-14 19:38:09,,,,
2025-04-14T20:38:33+02:00,974,24.68,44.88,0.7668639,0.07135135,2025-04-14 19:38:31,,,,
2025-04-14T20:38:55+02:00,975,24.64,44.86,0.7668639,0.07027027,2025-04-14 19:38:53,,,,
2025-04-14T20:39:16+02:00,976,24.64,44.86,0.7704142,0.06405406,2025-04-14 19:39:15,,,,
2025-04-14T20:39:38+02:00,977,24.64,44.86,0.7639053,0.0645946,2025-04-14 19:39:37,,,,
2025-04-14T20:40:00+02:00,978,24.63,44.85,0.7757397,0.05405406,2025-04-14 19:39:59,,,,
2025-04-14T20:40:22+02:00,979,24.68,44.89,0.7662722,0.05702703,2025-04-14 19:40:21,,,,
2025-04-14T20:40:43+02:00,980,24.63,44.85,0.7668639,0.05324325,2025-04-14 19:40:42,,,,
2025-04-14T20:41:05+02:00,981,24.62,44.85,0.7733727,0.04351351,2025-04-14 19:41:04,,,,
2025-04-14T20:41:28+02:00,982,24.64,44.85,0.7621302,0.04513514,2025-04-14 19:41:26,,,,
2025-04-14T20:41:49+02:00,983,24.62,44.85,0.7721894,0.03594594,2025-04-14 19:41:48,,,,
2025-04-14T20:42:11+02:00,984,24.59,44.81,0.7745562,0.05054054,2025-04-14 19:42:10,,,,
2025-04-14T20:42:33+02:00,985,24.57,44.80,0.7639053,0.03621622,2025-04-14 19:42:32,,,,
2025-04-14T20:42:55+02:00,986,24.60,44.83,0.7698225,0.03297297,2025-04-14 19:42:53,,,,
2025-04-14T20:43:16+02:00,987,24.58,44.81,0.7674556,0.02810811,2025-04-14 19:43:15,,,,
2025-04-14T20:43:38+02:00,988,24.58,44.81,0.7739645,0.02648649,2025-04-14 19:43:37,,,,
2025-04-14T20:44:00+02:00,989,24.60,44.83,0.7650887,0.01621622,2025-04-14 19:43:59,,,,
2025-04-14T20:44:22+02:00,990,24.64,44.84,0.7721894,0.01918919,2025-04-14 19:44:21,,,,
2025-04-14T20:44:44+02:00,991,24.64,44.86,0.7668639,0.008648649,2025-04-14 19:44:43,,,,
2025-04-14T20:45:05+02:00,992,24.62,44.83,0.7662722,0.01108108,2025-04-14 19:45:04,,,,
2025-04-14T20:45:27+02:00,993,24.59,44.82,0.7757397,0.007027027,2025-04-14 19:45:26,,,,
2025-04-14T20:45:49+02:00,994,24.60,44.82,0.7662722,0.0002702703,2025-04-14 19:45:48,,,,
2025-04-14T20:46:11+02:00,995,24.63,44.85,0.7739645,0.001081081,2025-04-14 19:46:10,,,,
2025-04-14T20:46:33+02:00,996,24.68,44.88,0.7763314,-0.002702703,2025-04-14 19:46:31,,,,
2025-04-14T20:46:54+02:00,997,24.65,44.87,0.7704142,-0.008648649,2025-04-14 19:46:53,,,,
2025-04-14T20:47:16+02:00,998,24.73,44.91,0.7733727,-0.01189189,2025-04-14 19:47:15,,,,
2025-04-14T20:47:38+02:00,999,24.70,44.90,0.7745562,-0.01432432,2025-04-14 19:47:37,,,,
2025-04-14T20:48:00+02:00,1000,24.72,44.91,0.7704142,-0.01648649,2025-04-14 19:47:59,,,,
